Fecha,Area_Sanitaria,Personas_Infectadas 
2021-01-15,"GALICIA","1.332"
2021-01-16,"A.S. A CORUÑA E CEE","346"
2021-01-16,"A.S. FERROL","102"
2021-01-16,"A.S. LUGO, A MARIÑA E MONFORTE","110"
2021-01-16,"A.S. OURENSE, VERÍN E O BARCO","201"
2021-01-16,"A.S. PONTEVEDRA E O SALNÉS","115"
2021-01-16,"A.S. SANTIAGO E BARBANZA","190"
2021-01-16,"A.S. VIGO","248"
2021-01-16,"GALICIA","1.312"
2021-01-17,"A.S. A CORUÑA E CEE","311"
2021-01-17,"A.S. FERROL","85"
2021-01-17,"A.S. LUGO, A MARIÑA E MONFORTE","86"
2021-01-17,"A.S. OURENSE, VERÍN E O BARCO","134"
2021-01-17,"A.S. PONTEVEDRA E O SALNÉS","122"
2021-01-17,"A.S. SANTIAGO E BARBANZA","146"
2021-01-17,"A.S. VIGO","96"
2021-01-17,"GALICIA","980"
2021-01-18,"A.S. A CORUÑA E CEE","273"
2021-01-18,"A.S. FERROL","106"
2021-01-18,"A.S. LUGO, A MARIÑA E MONFORTE","113"
2021-01-18,"A.S. OURENSE, VERÍN E O BARCO","169"
2021-01-18,"A.S. PONTEVEDRA E O SALNÉS","98"
2021-01-18,"A.S. SANTIAGO E BARBANZA","204"
2021-01-18,"A.S. VIGO","221"
2021-01-18,"GALICIA","1.184"
2021-01-19,"A.S. A CORUÑA E CEE","398"
2021-01-19,"A.S. FERROL","89"
2021-01-19,"A.S. LUGO, A MARIÑA E MONFORTE","85"
2021-01-19,"A.S. OURENSE, VERÍN E O BARCO","218"
2021-01-19,"A.S. PONTEVEDRA E O SALNÉS","83"
2021-01-19,"A.S. SANTIAGO E BARBANZA","192"
2021-01-19,"A.S. VIGO","237"
2021-01-19,"GALICIA","1.302"
2021-01-20,"A.S. A CORUÑA E CEE","454"
2021-01-20,"A.S. FERROL","153"
2021-01-20,"A.S. LUGO, A MARIÑA E MONFORTE","162"
2021-01-20,"A.S. OURENSE, VERÍN E O BARCO","256"
2021-01-20,"A.S. PONTEVEDRA E O SALNÉS","229"
2021-01-20,"A.S. SANTIAGO E BARBANZA","228"
2021-01-20,"A.S. VIGO","355"
2021-01-20,"GALICIA","1.837"
2021-01-21,"A.S. A CORUÑA E CEE","488"
2021-01-21,"A.S. FERROL","147"
2021-01-21,"A.S. LUGO, A MARIÑA E MONFORTE","161"
2021-01-21,"A.S. OURENSE, VERÍN E O BARCO","273"
2021-01-21,"A.S. PONTEVEDRA E O SALNÉS","142"
2021-01-21,"A.S. SANTIAGO E BARBANZA","282"
2021-01-21,"A.S. VIGO","350"
2021-01-21,"GALICIA","1.843"
2021-01-22,"A.S. A CORUÑA E CEE","579"
2021-01-22,"A.S. FERROL","128"
2021-01-22,"A.S. LUGO, A MARIÑA E MONFORTE","202"
2021-01-22,"A.S. OURENSE, VERÍN E O BARCO","247"
2021-01-22,"A.S. PONTEVEDRA E O SALNÉS","148"
2021-01-22,"A.S. SANTIAGO E BARBANZA","245"
2021-01-22,"A.S. VIGO","307"
2021-01-22,"GALICIA","1.856"
2021-01-23,"A.S. A CORUÑA E CEE","397"
2021-01-23,"A.S. FERROL","105"
2021-01-23,"A.S. LUGO, A MARIÑA E MONFORTE","150"
2021-01-23,"A.S. OURENSE, VERÍN E O BARCO","235"
2021-01-23,"A.S. PONTEVEDRA E O SALNÉS","111"
2021-01-23,"A.S. SANTIAGO E BARBANZA","176"
2021-01-23,"A.S. VIGO","243"
2021-01-23,"GALICIA","1.417"
2021-01-24,"A.S. A CORUÑA E CEE","262"
2021-01-24,"A.S. FERROL","107"
2021-01-24,"A.S. LUGO, A MARIÑA E MONFORTE","114"
2021-01-24,"A.S. OURENSE, VERÍN E O BARCO","149"
2021-01-24,"A.S. PONTEVEDRA E O SALNÉS","287"
2021-01-24,"A.S. SANTIAGO E BARBANZA","304"
2021-01-24,"A.S. VIGO","247"
2021-01-24,"GALICIA","1.470"
2021-01-25,"A.S. A CORUÑA E CEE","360"
2021-01-25,"A.S. FERROL","95"
2021-01-25,"A.S. LUGO, A MARIÑA E MONFORTE","134"
2021-01-25,"A.S. OURENSE, VERÍN E O BARCO","200"
2021-01-25,"A.S. PONTEVEDRA E O SALNÉS","171"
2021-01-25,"A.S. SANTIAGO E BARBANZA","218"
2021-01-25,"A.S. VIGO","191"
2021-01-25,"GALICIA","1.369"
2021-01-26,"A.S. A CORUÑA E CEE","448"
2021-01-26,"A.S. FERROL","129"
2021-01-26,"A.S. LUGO, A MARIÑA E MONFORTE","194"
2021-01-26,"A.S. OURENSE, VERÍN E O BARCO","231"
2021-01-26,"A.S. PONTEVEDRA E O SALNÉS","155"
2021-01-26,"A.S. SANTIAGO E BARBANZA","252"
2021-01-26,"A.S. VIGO","263"
2021-01-26,"GALICIA","1.672"
2021-01-27,"A.S. A CORUÑA E CEE","362"
2021-01-27,"A.S. FERROL","110"
2021-01-27,"A.S. LUGO, A MARIÑA E MONFORTE","139"
2021-01-27,"A.S. OURENSE, VERÍN E O BARCO","177"
2021-01-27,"A.S. PONTEVEDRA E O SALNÉS","196"
2021-01-27,"A.S. SANTIAGO E BARBANZA","240"
2021-01-27,"A.S. VIGO","230"
2021-01-27,"GALICIA","1.454"
2021-01-28,"A.S. A CORUÑA E CEE","343"
2021-01-28,"A.S. FERROL","112"
2021-01-28,"A.S. LUGO, A MARIÑA E MONFORTE","121"
2021-01-28,"A.S. OURENSE, VERÍN E O BARCO","156"
2021-01-28,"A.S. PONTEVEDRA E O SALNÉS","162"
2021-01-28,"A.S. SANTIAGO E BARBANZA","288"
2021-01-28,"A.S. VIGO","369"
2021-01-28,"GALICIA","1.551"
2021-01-29,"A.S. A CORUÑA E CEE","334"
2021-01-29,"A.S. FERROL","144"
2021-01-29,"A.S. LUGO, A MARIÑA E MONFORTE","201"
2021-01-29,"A.S. OURENSE, VERÍN E O BARCO","140"
2021-01-29,"A.S. PONTEVEDRA E O SALNÉS","217"
2021-01-29,"A.S. SANTIAGO E BARBANZA","200"
2021-01-29,"A.S. VIGO","264"
2021-01-29,"GALICIA","1.500"
2021-01-30,"A.S. A CORUÑA E CEE","325"
2021-01-30,"A.S. FERROL","106"
2021-01-30,"A.S. LUGO, A MARIÑA E MONFORTE","108"
2021-01-30,"A.S. OURENSE, VERÍN E O BARCO","148"
2021-01-30,"A.S. PONTEVEDRA E O SALNÉS","127"
2021-01-30,"A.S. SANTIAGO E BARBANZA","174"
2021-01-30,"A.S. VIGO","181"
2021-01-30,"GALICIA","1.169"
2021-01-31,"A.S. A CORUÑA E CEE","228"
2021-01-31,"A.S. FERROL","79"
2021-01-31,"A.S. LUGO, A MARIÑA E MONFORTE","90"
2021-01-31,"A.S. OURENSE, VERÍN E O BARCO","132"
2021-01-31,"A.S. PONTEVEDRA E O SALNÉS","154"
2021-01-31,"A.S. SANTIAGO E BARBANZA","126"
2021-01-31,"A.S. VIGO","165"
2021-01-31,"GALICIA","974"
2021-02-01,"A.S. A CORUÑA E CEE","229"
2021-02-01,"A.S. FERROL","115"
2021-02-01,"A.S. LUGO, A MARIÑA E MONFORTE","76"
2021-02-01,"A.S. OURENSE, VERÍN E O BARCO","99"
2021-02-01,"A.S. PONTEVEDRA E O SALNÉS","147"
2021-02-01,"A.S. SANTIAGO E BARBANZA","166"
2021-02-01,"A.S. VIGO","174"
2021-02-01,"GALICIA","1.006"
2021-02-02,"A.S. A CORUÑA E CEE","278"
2021-02-02,"A.S. FERROL","103"
2021-02-02,"A.S. LUGO, A MARIÑA E MONFORTE","90"
2021-02-02,"A.S. OURENSE, VERÍN E O BARCO","126"
2021-02-02,"A.S. PONTEVEDRA E O SALNÉS","144"
2021-02-02,"A.S. SANTIAGO E BARBANZA","156"
2021-02-02,"A.S. VIGO","248"
2021-02-02,"GALICIA","1.145"
2021-02-03,"A.S. A CORUÑA E CEE","316"
2021-02-03,"A.S. FERROL","104"
2021-02-03,"A.S. LUGO, A MARIÑA E MONFORTE","103"
2021-02-03,"A.S. OURENSE, VERÍN E O BARCO","96"
2021-02-03,"A.S. PONTEVEDRA E O SALNÉS","102"
2021-02-03,"A.S. SANTIAGO E BARBANZA","217"
2021-02-03,"A.S. VIGO","209"
2021-02-03,"GALICIA","1.147"
2021-02-04,"A.S. A CORUÑA E CEE","270"
2021-02-04,"A.S. FERROL","72"
2021-02-04,"A.S. LUGO, A MARIÑA E MONFORTE","66"
2021-02-04,"A.S. OURENSE, VERÍN E O BARCO","120"
2021-02-04,"A.S. PONTEVEDRA E O SALNÉS","174"
2021-02-04,"A.S. SANTIAGO E BARBANZA","149"
2021-02-04,"A.S. VIGO","131"
2021-02-04,"GALICIA","982"
2021-02-05,"A.S. A CORUÑA E CEE","234"
2021-02-05,"A.S. FERROL","109"
2021-02-05,"A.S. LUGO, A MARIÑA E MONFORTE","89"
2021-02-05,"A.S. OURENSE, VERÍN E O BARCO","83"
2021-02-05,"A.S. PONTEVEDRA E O SALNÉS","131"
2021-02-05,"A.S. SANTIAGO E BARBANZA","121"
2021-02-05,"A.S. VIGO","104"
2021-02-05,"GALICIA","871"
2021-02-06,"A.S. A CORUÑA E CEE","258"
2021-02-06,"A.S. FERROL","48"
2021-02-06,"A.S. LUGO, A MARIÑA E MONFORTE","86"
2021-02-06,"A.S. OURENSE, VERÍN E O BARCO","69"
2021-02-06,"A.S. PONTEVEDRA E O SALNÉS","100"
2021-02-06,"A.S. SANTIAGO E BARBANZA","114"
2021-02-06,"A.S. VIGO","89"
2021-02-06,"GALICIA","764"
2021-02-07,"A.S. A CORUÑA E CEE","176"
2021-02-07,"A.S. FERROL","39"
2021-02-07,"A.S. LUGO, A MARIÑA E MONFORTE","68"
2021-02-07,"A.S. OURENSE, VERÍN E O BARCO","39"
2021-02-07,"A.S. PONTEVEDRA E O SALNÉS","66"
2021-02-07,"A.S. SANTIAGO E BARBANZA","57"
2021-02-07,"A.S. VIGO","85"
2021-02-07,"GALICIA","530"
2021-02-08,"A.S. A CORUÑA E CEE","186"
2021-02-08,"A.S. FERROL","48"
2021-02-08,"A.S. LUGO, A MARIÑA E MONFORTE","36"
2021-02-08,"A.S. OURENSE, VERÍN E O BARCO","51"
2021-02-08,"A.S. PONTEVEDRA E O SALNÉS","81"
2021-02-08,"A.S. SANTIAGO E BARBANZA","56"
2021-02-08,"A.S. VIGO","106"
2021-02-08,"GALICIA","564"
2021-02-09,"A.S. A CORUÑA E CEE","214"
2021-02-09,"A.S. FERROL","44"
2021-02-09,"A.S. LUGO, A MARIÑA E MONFORTE","60"
2021-02-09,"A.S. OURENSE, VERÍN E O BARCO","79"
2021-02-09,"A.S. PONTEVEDRA E O SALNÉS","81"
2021-02-09,"A.S. SANTIAGO E BARBANZA","93"
2021-02-09,"A.S. VIGO","110"
2021-02-09,"GALICIA","681"
2021-02-10,"A.S. A CORUÑA E CEE","284"
2021-02-10,"A.S. FERROL","64"
2021-02-10,"A.S. LUGO, A MARIÑA E MONFORTE","78"
2021-02-10,"A.S. OURENSE, VERÍN E O BARCO","55"
2021-02-10,"A.S. PONTEVEDRA E O SALNÉS","73"
2021-02-10,"A.S. SANTIAGO E BARBANZA","66"
2021-02-10,"A.S. VIGO","116"
2021-02-10,"GALICIA","736"
2021-02-11,"A.S. A CORUÑA E CEE","195"
2021-02-11,"A.S. FERROL","46"
2021-02-11,"A.S. LUGO, A MARIÑA E MONFORTE","53"
2021-02-11,"A.S. OURENSE, VERÍN E O BARCO","42"
2021-02-11,"A.S. PONTEVEDRA E O SALNÉS","68"
2021-02-11,"A.S. SANTIAGO E BARBANZA","56"
2021-02-11,"A.S. VIGO","77"
2021-02-11,"GALICIA","537"
2021-02-12,"A.S. A CORUÑA E CEE","147"
2021-02-12,"A.S. FERROL","54"
2021-02-12,"A.S. LUGO, A MARIÑA E MONFORTE","74"
2021-02-12,"A.S. OURENSE, VERÍN E O BARCO","42"
2021-02-12,"A.S. PONTEVEDRA E O SALNÉS","81"
2021-02-12,"A.S. SANTIAGO E BARBANZA","57"
2021-02-12,"A.S. VIGO","51"
2021-02-12,"GALICIA","506"
2021-02-13,"A.S. A CORUÑA E CEE","106"
2021-02-13,"A.S. FERROL","38"
2021-02-13,"A.S. LUGO, A MARIÑA E MONFORTE","26"
2021-02-13,"A.S. OURENSE, VERÍN E O BARCO","35"
2021-02-13,"A.S. PONTEVEDRA E O SALNÉS","46"
2021-02-13,"A.S. SANTIAGO E BARBANZA","41"
2021-02-13,"A.S. VIGO","76"
2021-02-13,"GALICIA","368"
2021-02-14,"A.S. A CORUÑA E CEE","110"
2021-02-14,"A.S. FERROL","23"
2021-02-14,"A.S. LUGO, A MARIÑA E MONFORTE","53"
2021-02-14,"A.S. OURENSE, VERÍN E O BARCO","27"
2021-02-14,"A.S. PONTEVEDRA E O SALNÉS","56"
2021-02-14,"A.S. SANTIAGO E BARBANZA","17"
2021-02-14,"A.S. VIGO","72"
2021-02-14,"GALICIA","358"
2021-02-15,"A.S. A CORUÑA E CEE","102"
2021-02-15,"A.S. FERROL","30"
2021-02-15,"A.S. LUGO, A MARIÑA E MONFORTE","26"
2021-02-15,"A.S. OURENSE, VERÍN E O BARCO","17"
2021-02-15,"A.S. PONTEVEDRA E O SALNÉS","44"
2021-02-15,"A.S. SANTIAGO E BARBANZA","43"
2021-02-15,"A.S. VIGO","83"
2021-02-15,"GALICIA","345"
2021-02-16,"A.S. A CORUÑA E CEE","95"
2021-02-16,"A.S. FERROL","41"
2021-02-16,"A.S. LUGO, A MARIÑA E MONFORTE","39"
2021-02-16,"A.S. OURENSE, VERÍN E O BARCO","19"
2021-02-16,"A.S. PONTEVEDRA E O SALNÉS","47"
2021-02-16,"A.S. SANTIAGO E BARBANZA","53"
2021-02-16,"A.S. VIGO","39"
2021-02-16,"GALICIA","333"
2021-02-17,"A.S. A CORUÑA E CEE","128"
2021-02-17,"A.S. FERROL","39"
2021-02-17,"A.S. LUGO, A MARIÑA E MONFORTE","30"
2021-02-17,"A.S. OURENSE, VERÍN E O BARCO","19"
2021-02-17,"A.S. PONTEVEDRA E O SALNÉS","54"
2021-02-17,"A.S. SANTIAGO E BARBANZA","28"
2021-02-17,"A.S. VIGO","61"
2021-02-17,"GALICIA","359"
2021-02-18,"A.S. A CORUÑA E CEE","79"
2021-02-18,"A.S. FERROL","27"
2021-02-18,"A.S. LUGO, A MARIÑA E MONFORTE","33"
2021-02-18,"A.S. OURENSE, VERÍN E O BARCO","24"
2021-02-18,"A.S. PONTEVEDRA E O SALNÉS","61"
2021-02-18,"A.S. SANTIAGO E BARBANZA","30"
2021-02-18,"A.S. VIGO","67"
2021-02-18,"GALICIA","321"
2021-02-19,"A.S. A CORUÑA E CEE","94"
2021-02-19,"A.S. FERROL","44"
2021-02-19,"A.S. LUGO, A MARIÑA E MONFORTE","31"
2021-02-19,"A.S. OURENSE, VERÍN E O BARCO","23"
2021-02-19,"A.S. PONTEVEDRA E O SALNÉS","38"
2021-02-19,"A.S. SANTIAGO E BARBANZA","51"
2021-02-19,"A.S. VIGO","62"
2021-02-19,"GALICIA","343"
2021-02-20,"A.S. A CORUÑA E CEE","44"
2021-02-20,"A.S. FERROL","35"
2021-02-20,"A.S. LUGO, A MARIÑA E MONFORTE","30"
2021-02-20,"A.S. OURENSE, VERÍN E O BARCO","19"
2021-02-20,"A.S. PONTEVEDRA E O SALNÉS","34"
2021-02-20,"A.S. SANTIAGO E BARBANZA","28"
2021-02-20,"A.S. VIGO","42"
2021-02-20,"GALICIA","232"
2021-02-21,"A.S. A CORUÑA E CEE","79"
2021-02-21,"A.S. FERROL","14"
2021-02-21,"A.S. LUGO, A MARIÑA E MONFORTE","32"
2021-02-21,"A.S. OURENSE, VERÍN E O BARCO","10"
2021-02-21,"A.S. PONTEVEDRA E O SALNÉS","29"
2021-02-21,"A.S. SANTIAGO E BARBANZA","24"
2021-02-21,"A.S. VIGO","19"
2021-02-21,"GALICIA","207"
2021-02-22,"A.S. A CORUÑA E CEE","73"
2021-02-22,"A.S. FERROL","22"
2021-02-22,"A.S. LUGO, A MARIÑA E MONFORTE","36"
2021-02-22,"A.S. OURENSE, VERÍN E O BARCO","14"
2021-02-22,"A.S. PONTEVEDRA E O SALNÉS","25"
2021-02-22,"A.S. SANTIAGO E BARBANZA","27"
2021-02-22,"A.S. VIGO","53"
2021-02-22,"GALICIA","250"
2021-02-23,"A.S. A CORUÑA E CEE","80"
2021-02-23,"A.S. FERROL","11"
2021-02-23,"A.S. LUGO, A MARIÑA E MONFORTE","24"
2021-02-23,"A.S. OURENSE, VERÍN E O BARCO","8"
2021-02-23,"A.S. PONTEVEDRA E O SALNÉS","39"
2021-02-23,"A.S. SANTIAGO E BARBANZA","46"
2021-02-23,"A.S. VIGO","66"
2021-02-23,"GALICIA","274"
2021-02-24,"A.S. A CORUÑA E CEE","74"
2021-02-24,"A.S. FERROL","25"
2021-02-24,"A.S. LUGO, A MARIÑA E MONFORTE","27"
2021-02-24,"A.S. OURENSE, VERÍN E O BARCO","16"
2021-02-24,"A.S. PONTEVEDRA E O SALNÉS","47"
2021-02-24,"A.S. SANTIAGO E BARBANZA","25"
2021-02-24,"A.S. VIGO","44"
2021-02-24,"GALICIA","258"
2021-02-25,"A.S. A CORUÑA E CEE","88"
2021-02-25,"A.S. FERROL","13"
2021-02-25,"A.S. LUGO, A MARIÑA E MONFORTE","18"
2021-02-25,"A.S. OURENSE, VERÍN E O BARCO","16"
2021-02-25,"A.S. PONTEVEDRA E O SALNÉS","47"
2021-02-25,"A.S. SANTIAGO E BARBANZA","29"
2021-02-25,"A.S. VIGO","65"
2021-02-25,"GALICIA","276"
2021-02-26,"A.S. A CORUÑA E CEE","92"
2021-02-26,"A.S. FERROL","10"
2021-02-26,"A.S. LUGO, A MARIÑA E MONFORTE","15"
2021-02-26,"A.S. OURENSE, VERÍN E O BARCO","13"
2021-02-26,"A.S. PONTEVEDRA E O SALNÉS","23"
2021-02-26,"A.S. SANTIAGO E BARBANZA","12"
2021-02-26,"A.S. VIGO","33"
2021-02-26,"GALICIA","198"
2021-02-27,"A.S. A CORUÑA E CEE","63"
2021-02-27,"A.S. FERROL","10"
2021-02-27,"A.S. LUGO, A MARIÑA E MONFORTE","9"
2021-02-27,"A.S. OURENSE, VERÍN E O BARCO","10"
2021-02-27,"A.S. PONTEVEDRA E O SALNÉS","42"
2021-02-27,"A.S. SANTIAGO E BARBANZA","16"
2021-02-27,"A.S. VIGO","51"
2021-02-27,"GALICIA","201"
2021-02-28,"A.S. A CORUÑA E CEE","16"
2021-02-28,"A.S. FERROL","4"
2021-02-28,"A.S. LUGO, A MARIÑA E MONFORTE","7"
2021-02-28,"A.S. OURENSE, VERÍN E O BARCO","5"
2021-02-28,"A.S. PONTEVEDRA E O SALNÉS","28"
2021-02-28,"A.S. SANTIAGO E BARBANZA","12"
2021-02-28,"A.S. VIGO","26"
2021-02-28,"GALICIA","98"
2021-03-01,"A.S. A CORUÑA E CEE","22"
2021-03-01,"A.S. FERROL","9"
2021-03-01,"A.S. LUGO, A MARIÑA E MONFORTE","7"
2021-03-01,"A.S. OURENSE, VERÍN E O BARCO","16"
2021-03-01,"A.S. PONTEVEDRA E O SALNÉS","7"
2021-03-01,"A.S. SANTIAGO E BARBANZA","10"
2021-03-01,"A.S. VIGO","30"
2021-03-01,"GALICIA","101"
2021-03-02,"A.S. A CORUÑA E CEE","83"
2021-03-02,"A.S. FERROL","15"
2021-03-02,"A.S. LUGO, A MARIÑA E MONFORTE","10"
2021-03-02,"A.S. OURENSE, VERÍN E O BARCO","27"
2021-03-02,"A.S. PONTEVEDRA E O SALNÉS","17"
2021-03-02,"A.S. SANTIAGO E BARBANZA","14"
2021-03-02,"A.S. VIGO","32"
2021-03-02,"GALICIA","198"
2021-03-03,"A.S. A CORUÑA E CEE","98"
2021-03-03,"A.S. FERROL","9"
2021-03-03,"A.S. LUGO, A MARIÑA E MONFORTE","14"
2021-03-03,"A.S. OURENSE, VERÍN E O BARCO","12"
2021-03-03,"A.S. PONTEVEDRA E O SALNÉS","16"
2021-03-03,"A.S. SANTIAGO E BARBANZA","17"
2021-03-03,"A.S. VIGO","34"
2021-03-03,"GALICIA","200"
2021-03-04,"A.S. A CORUÑA E CEE","64"
2021-03-04,"A.S. FERROL","10"
2021-03-04,"A.S. LUGO, A MARIÑA E MONFORTE","15"
2021-03-04,"A.S. OURENSE, VERÍN E O BARCO","17"
2021-03-04,"A.S. PONTEVEDRA E O SALNÉS","14"
2021-03-04,"A.S. SANTIAGO E BARBANZA","29"
2021-03-04,"A.S. VIGO","29"
2021-03-04,"GALICIA","178"
2021-03-05,"A.S. A CORUÑA E CEE","53"
2021-03-05,"A.S. FERROL","21"
2021-03-05,"A.S. LUGO, A MARIÑA E MONFORTE","16"
2021-03-05,"A.S. OURENSE, VERÍN E O BARCO","14"
2021-03-05,"A.S. PONTEVEDRA E O SALNÉS","14"
2021-03-05,"A.S. SANTIAGO E BARBANZA","18"
2021-03-05,"A.S. VIGO","21"
2021-03-05,"GALICIA","157"
2021-03-06,"A.S. A CORUÑA E CEE","56"
2021-03-06,"A.S. FERROL","8"
2021-03-06,"A.S. LUGO, A MARIÑA E MONFORTE","5"
2021-03-06,"A.S. OURENSE, VERÍN E O BARCO","15"
2021-03-06,"A.S. PONTEVEDRA E O SALNÉS","2"
2021-03-06,"A.S. SANTIAGO E BARBANZA","16"
2021-03-06,"A.S. VIGO","27"
2021-03-06,"GALICIA","129"
2021-03-07,"A.S. A CORUÑA E CEE","33"
2021-03-07,"A.S. FERROL","6"
2021-03-07,"A.S. LUGO, A MARIÑA E MONFORTE","8"
2021-03-07,"A.S. OURENSE, VERÍN E O BARCO","3"
2021-03-07,"A.S. PONTEVEDRA E O SALNÉS","5"
2021-03-07,"A.S. SANTIAGO E BARBANZA","8"
2021-03-07,"A.S. VIGO","16"
2021-03-07,"GALICIA","79"
2021-03-08,"A.S. A CORUÑA E CEE","77"
2021-03-08,"A.S. FERROL","15"
2021-03-08,"A.S. LUGO, A MARIÑA E MONFORTE","12"
2021-03-08,"A.S. OURENSE, VERÍN E O BARCO","6"
2021-03-08,"A.S. PONTEVEDRA E O SALNÉS","12"
2021-03-08,"A.S. SANTIAGO E BARBANZA","14"
2021-03-08,"A.S. VIGO","30"
2021-03-08,"GALICIA","166"
2021-03-09,"A.S. A CORUÑA E CEE","57"
2021-03-09,"A.S. FERROL","17"
2021-03-09,"A.S. LUGO, A MARIÑA E MONFORTE","9"
2021-03-09,"A.S. OURENSE, VERÍN E O BARCO","8"
2021-03-09,"A.S. PONTEVEDRA E O SALNÉS","16"
2021-03-09,"A.S. SANTIAGO E BARBANZA","17"
2021-03-09,"A.S. VIGO","19"
2021-03-09,"GALICIA","143"
2021-03-10,"A.S. A CORUÑA E CEE","58"
2021-03-10,"A.S. FERROL","6"
2021-03-10,"A.S. LUGO, A MARIÑA E MONFORTE","10"
2021-03-10,"A.S. OURENSE, VERÍN E O BARCO","10"
2021-03-10,"A.S. PONTEVEDRA E O SALNÉS","17"
2021-03-10,"A.S. SANTIAGO E BARBANZA","11"
2021-03-10,"A.S. VIGO","36"
2021-03-10,"GALICIA","148"
2021-03-11,"A.S. A CORUÑA E CEE","49"
2021-03-11,"A.S. FERROL","20"
2021-03-11,"A.S. LUGO, A MARIÑA E MONFORTE","24"
2021-03-11,"A.S. OURENSE, VERÍN E O BARCO","8"
2021-03-11,"A.S. PONTEVEDRA E O SALNÉS","14"
2021-03-11,"A.S. SANTIAGO E BARBANZA","27"
2021-03-11,"A.S. VIGO","37"
2021-03-11,"GALICIA","179"
2021-03-12,"A.S. A CORUÑA E CEE","55"
2021-03-12,"A.S. FERROL","14"
2021-03-12,"A.S. LUGO, A MARIÑA E MONFORTE","16"
2021-03-12,"A.S. OURENSE, VERÍN E O BARCO","10"
2021-03-12,"A.S. PONTEVEDRA E O SALNÉS","4"
2021-03-12,"A.S. SANTIAGO E BARBANZA","30"
2021-03-12,"A.S. VIGO","23"
2021-03-12,"GALICIA","152"
2021-03-13,"A.S. A CORUÑA E CEE","47"
2021-03-13,"A.S. FERROL","13"
2021-03-13,"A.S. LUGO, A MARIÑA E MONFORTE","6"
2021-03-13,"A.S. OURENSE, VERÍN E O BARCO","14"
2021-03-13,"A.S. PONTEVEDRA E O SALNÉS","9"
2021-03-13,"A.S. SANTIAGO E BARBANZA","7"
2021-03-13,"A.S. VIGO","21"
2021-03-13,"GALICIA","117"
2021-03-14,"A.S. A CORUÑA E CEE","57"
2021-03-14,"A.S. FERROL","11"
2021-03-14,"A.S. LUGO, A MARIÑA E MONFORTE","12"
2021-03-14,"A.S. OURENSE, VERÍN E O BARCO","4"
2021-03-14,"A.S. PONTEVEDRA E O SALNÉS","6"
2021-03-14,"A.S. SANTIAGO E BARBANZA","6"
2021-03-14,"A.S. VIGO","10"
2021-03-14,"GALICIA","106"
2021-03-15,"A.S. A CORUÑA E CEE","46"
2021-03-15,"A.S. FERROL","3"
2021-03-15,"A.S. LUGO, A MARIÑA E MONFORTE","9"
2021-03-15,"A.S. OURENSE, VERÍN E O BARCO","8"
2021-03-15,"A.S. PONTEVEDRA E O SALNÉS","4"
2021-03-15,"A.S. SANTIAGO E BARBANZA","10"
2021-03-15,"A.S. VIGO","38"
2021-03-15,"GALICIA","118"
2021-03-16,"A.S. A CORUÑA E CEE","45"
2021-03-16,"A.S. FERROL","12"
2021-03-16,"A.S. LUGO, A MARIÑA E MONFORTE","9"
2021-03-16,"A.S. OURENSE, VERÍN E O BARCO","13"
2021-03-16,"A.S. PONTEVEDRA E O SALNÉS","19"
2021-03-16,"A.S. SANTIAGO E BARBANZA","8"
2021-03-16,"A.S. VIGO","45"
2021-03-16,"GALICIA","151"
2021-03-17,"A.S. A CORUÑA E CEE","79"
2021-03-17,"A.S. FERROL","8"
2021-03-17,"A.S. LUGO, A MARIÑA E MONFORTE","17"
2021-03-17,"A.S. OURENSE, VERÍN E O BARCO","9"
2021-03-17,"A.S. PONTEVEDRA E O SALNÉS","5"
2021-03-17,"A.S. SANTIAGO E BARBANZA","12"
2021-03-17,"A.S. VIGO","53"
2021-03-17,"GALICIA","183"
2021-03-18,"A.S. A CORUÑA E CEE","48"
2021-03-18,"A.S. FERROL","7"
2021-03-18,"A.S. LUGO, A MARIÑA E MONFORTE","25"
2021-03-18,"A.S. OURENSE, VERÍN E O BARCO","19"
2021-03-18,"A.S. PONTEVEDRA E O SALNÉS","32"
2021-03-18,"A.S. SANTIAGO E BARBANZA","8"
2021-03-18,"A.S. VIGO","40"
2021-03-18,"GALICIA","179"
2021-03-19,"A.S. A CORUÑA E CEE","40"
2021-03-19,"A.S. FERROL","6"
2021-03-19,"A.S. LUGO, A MARIÑA E MONFORTE","7"
2021-03-19,"A.S. OURENSE, VERÍN E O BARCO","14"
2021-03-19,"A.S. PONTEVEDRA E O SALNÉS","13"
2021-03-19,"A.S. SANTIAGO E BARBANZA","19"
2021-03-19,"A.S. VIGO","35"
2021-03-19,"GALICIA","134"
2021-03-20,"A.S. A CORUÑA E CEE","21"
2021-03-20,"A.S. FERROL","8"
2021-03-20,"A.S. LUGO, A MARIÑA E MONFORTE","2"
2021-03-20,"A.S. OURENSE, VERÍN E O BARCO","4"
2021-03-20,"A.S. PONTEVEDRA E O SALNÉS","11"
2021-03-20,"A.S. SANTIAGO E BARBANZA","14"
2021-03-20,"A.S. VIGO","25"
2021-03-20,"GALICIA","85"
2021-03-21,"A.S. A CORUÑA E CEE","26"
2021-03-21,"A.S. FERROL","5"
2021-03-21,"A.S. LUGO, A MARIÑA E MONFORTE","5"
2021-03-21,"A.S. OURENSE, VERÍN E O BARCO","13"
2021-03-21,"A.S. PONTEVEDRA E O SALNÉS","16"
