ID,NOME,CASOS_14_DIAS,NIVEL_14_DIAS,CASOS_7_DIAS,NIVEL_7_DIAS,COR
"34123636033","MOS","Número de novos casos diagnosticados no concello: 421.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 167.","Incidencia acumulada para o concello: >250.","0"
"34123636034","NEVES (AS)","Número de novos casos diagnosticados no concello: 77.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 32.","Incidencia acumulada para o concello: >250.","0"
"34123636035","NIGRAN","Número de novos casos diagnosticados no concello: 380.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 175.","Incidencia acumulada para o concello: >250.","0"
"34123636036","OIA","Número de novos casos diagnosticados no concello: 59.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 20.","Incidencia acumulada para o concello: >250.","0"
"34123636037","PAZOS DE BORBEN","Número de novos casos diagnosticados no concello: 74.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 22.","Incidencia acumulada para o concello: >250.","0"
"34123636038","PONTEVEDRA","Número de novos casos diagnosticados no concello: 2.318.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 1.128.","Incidencia acumulada para o concello: >250.","0"
"34123636039","PORRIÑO (O)","Número de novos casos diagnosticados no concello: 584.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 207.","Incidencia acumulada para o concello: >250.","0"
"34123636040","PORTAS","Número de novos casos diagnosticados no concello: 47.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 18.","Incidencia acumulada para o concello: >250.","0"
"34123636041","POIO","Número de novos casos diagnosticados no concello: 487.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 189.","Incidencia acumulada para o concello: >250.","0"
"34123636042","PONTEAREAS","Número de novos casos diagnosticados no concello: 761.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 329.","Incidencia acumulada para o concello: >250.","0"
"34123636043","PONTE-CALDELAS","Número de novos casos diagnosticados no concello: 120.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 46.","Incidencia acumulada para o concello: >250.","0"
"34123636044","PONTECESURES","Número de novos casos diagnosticados no concello: 76.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 33.","Incidencia acumulada para o concello: >250.","0"
"34123636045","REDONDELA","Número de novos casos diagnosticados no concello: 786.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 336.","Incidencia acumulada para o concello: >250.","0"
"34123636046","RIBADUMIA","Número de novos casos diagnosticados no concello: 125.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 51.","Incidencia acumulada para o concello: >250.","0"
"34123636047","RODEIRO","Número de novos casos diagnosticados no concello: 69.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 23.","Incidencia acumulada para o concello: >250.","0"
"34123636048","ROSAL (O)","Número de novos casos diagnosticados no concello: 127.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 64.","Incidencia acumulada para o concello: >250.","0"
"34123636049","SALCEDA DE CASELAS","Número de novos casos diagnosticados no concello: 245.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 101.","Incidencia acumulada para o concello: >250.","0"
"34123636050","SALVATERRA DE MIÑO","Número de novos casos diagnosticados no concello: 246.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 114.","Incidencia acumulada para o concello: >250.","0"
"34123636051","SANXENXO","Número de novos casos diagnosticados no concello: 402.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 148.","Incidencia acumulada para o concello: >250.","0"
"34123636052","SILLEDA","Número de novos casos diagnosticados no concello: 235.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 108.","Incidencia acumulada para o concello: >250.","0"
"34123636053","SOUTOMAIOR","Número de novos casos diagnosticados no concello: 174.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 69.","Incidencia acumulada para o concello: >250.","0"
"34123636054","TOMIÑO","Número de novos casos diagnosticados no concello: 406.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 182.","Incidencia acumulada para o concello: >250.","0"
"34123636055","TUI","Número de novos casos diagnosticados no concello: 469.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 191.","Incidencia acumulada para o concello: >250.","0"
"34123636056","VALGA","Número de novos casos diagnosticados no concello: 144.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 57.","Incidencia acumulada para o concello: >250.","0"
"34123636057","VIGO","Número de novos casos diagnosticados no concello: 9.138.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 4.116.","Incidencia acumulada para o concello: >250.","0"
"34123636058","VILABOA","Número de novos casos diagnosticados no concello: 194.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 76.","Incidencia acumulada para o concello: >250.","0"
"34123636059","VILA DE CRUCES","Número de novos casos diagnosticados no concello: 83.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 35.","Incidencia acumulada para o concello: >250.","0"
"34123636060","VILAGARCIA DE AROUSA","Número de novos casos diagnosticados no concello: 891.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 392.","Incidencia acumulada para o concello: >250.","0"
"34123636061","VILANOVA DE AROUSA","Número de novos casos diagnosticados no concello: 193.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 93.","Incidencia acumulada para o concello: >250.","0"
"34123636901","ILLA DE AROUSA","Número de novos casos diagnosticados no concello: 108.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 42.","Incidencia acumulada para o concello: >250.","0"
"34123636902","CERDEDO-COTOBADE","Número de novos casos diagnosticados no concello: 97.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 34.","Incidencia acumulada para o concello: >250.","0"
