ID,NOME,CASOS_14_DIAS,NIVEL_14_DIAS,CASOS_7_DIAS,NIVEL_7_DIAS,COR
"34123636028","MEIS","Número de novos casos diagnosticados no concello: 63.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 33.","Incidencia acumulada para o concello: >250.","0"
"34123636029","MOAÑA","Número de novos casos diagnosticados no concello: 376.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 152.","Incidencia acumulada para o concello: >250.","0"
"34123636030","MONDARIZ","Número de novos casos diagnosticados no concello: 71.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 25.","Incidencia acumulada para o concello: >250.","0"
"34123636031","MONDARIZ-BALNEARIO","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123636032","MORAÑA","Número de novos casos diagnosticados no concello: 85.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 47.","Incidencia acumulada para o concello: >250.","0"
"34123636033","MOS","Número de novos casos diagnosticados no concello: 244.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 102.","Incidencia acumulada para o concello: >250.","0"
"34123636034","NEVES (AS)","Número de novos casos diagnosticados no concello: 50.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 20.","Incidencia acumulada para o concello: >250.","0"
"34123636035","NIGRAN","Número de novos casos diagnosticados no concello: 216.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 76.","Incidencia acumulada para o concello: >250.","0"
"34123636036","OIA","Número de novos casos diagnosticados no concello: 31.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 15.","Incidencia acumulada para o concello: >250.","0"
"34123636037","PAZOS DE BORBEN","Número de novos casos diagnosticados no concello: 38.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 12.","Incidencia acumulada para o concello: >250.","0"
"34123636038","PONTEVEDRA","Número de novos casos diagnosticados no concello: 1.564.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 602.","Incidencia acumulada para o concello: >250.","0"
"34123636039","PORRIÑO (O)","Número de novos casos diagnosticados no concello: 286.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 113.","Incidencia acumulada para o concello: >250.","0"
"34123636040","PORTAS","Número de novos casos diagnosticados no concello: 34.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 14.","Incidencia acumulada para o concello: >250.","0"
"34123636041","POIO","Número de novos casos diagnosticados no concello: 239.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 88.","Incidencia acumulada para o concello: >250.","0"
"34123636042","PONTEAREAS","Número de novos casos diagnosticados no concello: 432.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 178.","Incidencia acumulada para o concello: >250.","0"
"34123636043","PONTE-CALDELAS","Número de novos casos diagnosticados no concello: 63.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 24.","Incidencia acumulada para o concello: >250.","0"
"34123636044","PONTECESURES","Número de novos casos diagnosticados no concello: 39.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 16.","Incidencia acumulada para o concello: >250.","0"
"34123636045","REDONDELA","Número de novos casos diagnosticados no concello: 469.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 196.","Incidencia acumulada para o concello: >250.","0"
"34123636046","RIBADUMIA","Número de novos casos diagnosticados no concello: 61.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 17.","Incidencia acumulada para o concello: >250.","0"
"34123636047","RODEIRO","Número de novos casos diagnosticados no concello: 20.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >250.","0"
"34123636048","ROSAL (O)","Número de novos casos diagnosticados no concello: 116.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 48.","Incidencia acumulada para o concello: >250.","0"
"34123636049","SALCEDA DE CASELAS","Número de novos casos diagnosticados no concello: 130.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 49.","Incidencia acumulada para o concello: >250.","0"
"34123636050","SALVATERRA DE MIÑO","Número de novos casos diagnosticados no concello: 142.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 44.","Incidencia acumulada para o concello: >250.","0"
"34123636051","SANXENXO","Número de novos casos diagnosticados no concello: 208.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 81.","Incidencia acumulada para o concello: >250.","0"
"34123636052","SILLEDA","Número de novos casos diagnosticados no concello: 148.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 53.","Incidencia acumulada para o concello: >250.","0"
"34123636053","SOUTOMAIOR","Número de novos casos diagnosticados no concello: 115.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 51.","Incidencia acumulada para o concello: >250.","0"
"34123636054","TOMIÑO","Número de novos casos diagnosticados no concello: 233.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 80.","Incidencia acumulada para o concello: >250.","0"
"34123636055","TUI","Número de novos casos diagnosticados no concello: 230.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 86.","Incidencia acumulada para o concello: >250.","0"
"34123636056","VALGA","Número de novos casos diagnosticados no concello: 87.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 35.","Incidencia acumulada para o concello: >250.","0"
"34123636057","VIGO","Número de novos casos diagnosticados no concello: 5.648.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 2.214.","Incidencia acumulada para o concello: >250.","0"
"34123636058","VILABOA","Número de novos casos diagnosticados no concello: 124.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 43.","Incidencia acumulada para o concello: >250.","0"
"34123636059","VILA DE CRUCES","Número de novos casos diagnosticados no concello: 74.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 49.","Incidencia acumulada para o concello: >250.","0"
"34123636060","VILAGARCIA DE AROUSA","Número de novos casos diagnosticados no concello: 516.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 196.","Incidencia acumulada para o concello: >250.","0"
"34123636061","VILANOVA DE AROUSA","Número de novos casos diagnosticados no concello: 126.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 44.","Incidencia acumulada para o concello: >250.","0"
"34123636901","ILLA DE AROUSA","Número de novos casos diagnosticados no concello: 36.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: entre 1 e 9.","Incidencia acumulada para o concello: >125 e ≤250.","0"
"34123636902","CERDEDO-COTOBADE","Número de novos casos diagnosticados no concello: 57.","Incidencia acumulada para o concello: >500.","Número de novos casos diagnosticados no concello: 29.","Incidencia acumulada para o concello: >250.","0"
